X,Y,DESCRIP86,BUSINESS86,USECLASS86,USECLASS96,USECLASS04,USECLASS10,ADDRESS,POSTCODE,OBJECTID
324766.0,668245.2753,n/t/c /po, ,Class 1,Class 1,Class 1,Class 2,2A BIGGAR ROAD,EH10 7BQ,250
324769.0918,668227.144200001,butcher, ,Class 1,Class 2,Class 2, , , ,251
324772.1642,668215.9275,grocer (lic), ,Class 1,Class 1,Class 1,Class 1,6(01) BIGGAR RO,EH10 7BQ,252
324797,667782,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,44 BIGGAR ROAD,EH10 7BJ,253
324957.3662,667198.990599999,fencing, ,Class 1,Class 4, , , , ,254
324972.9354,667027.7289,public house, ,SUI GENERIS,Class 3,Class 3,Class 3,118 BIGGAR ROAD,EH10 7DU,255
324900.9986,672558.2487,hardware, ,Class 1,Vacant, , , , ,256
324881.7442,672523.4921,service station, ,SUI GENERIS,SUI GENERIS,Class 1,Class 1,21(02)-23 BARCL, ,257
324880.0005,672520.002900001,hairdresser, ,Class 1,Class 1,Class 1,Vacant,39 BARCLAY PLAC,EH10 4HW,258
324878.2496,672517.501700001,sports shoes, ,Class 1,Class 2,Class 2,Class 2,41 BARCLAY PLAC,EH10 4HW,259
324875.9986,672514.0,domestic staff agency, ,Class 4,Class 4, , , , ,260
324873.9976,672509.4979,word processing training, ,Class 4,Class 4, , , , ,261
324871.4955,672505.000499999,electrical goods / electricians, ,Class 1,Class 1,Class 1,Class 1,49 BARCLAY PLAC,EH10 4HW,262
324871.7456,672501.2487,hairdresser, ,Class 1,Class 1,Class 1,Class 1,2 BARCLAY TERRA,EH10 4HP,263
324875.4974,672499.2477,antiques, ,Class 1,Class 1,Class 1,Class 1,3 BARCLAY TERRA,EH10 4HP,264
324878.4955,672497.4979,ski equipt.,Skisport & Sun,Class 1,Class 1,Vacant,Class 4,5 BARCLAY TERRA,EH10 4HP,265
324881.5002,672495.996200001,ski equipt.,Skisport & Sun,Class 1,Class 1,Class 1,Class 1,6 BARCLAY TERRA,EH10 4HP,266
324884.4983,672494.496400001,music books scores, ,Class 1,Class 1,Class 1,Class 3,7 BARCLAY TERRA,EH10 4HP,267
324888.5002,672492.7456,antiques, ,Class 1,Class 1,Class 1,Vacant,8 BARCLAY TERRA,EH10 4HP,268
324891.5017,672491.244899999,antiques, ,Class 1,Class 1,Class 2,Class 1,10 BARCLAY TERR,EH10 4HP,269
324894.253,672489.744200001,ski equipment, ,Class 1,Class 1,Vacant,Class 10,11 BARCLAY TERR,EH10 4HP,270
324897.0043,672488.4936,hot food t/a, ,SUI GENERIS,SUI GENERIS,Class 3,Class 3,12 BARCLAY TERR,EH10 4HP,271
325800.8058,674544.466600001,vacant, ,Vacant,Class 1,Class 1,Class 1,5 BARONY STREET,EH3 6PD,272
325797.2349,674543.168099999,delicatessen,Barak,Class 1,Class 1,Vacant,Class 3,7 BARONY STREET,EH3 6PD,273
325732.4861,674544.799799999,2nd hand furniture etc.,Tromans,Class 1,Vacant, , , , ,274
325727.9144,674543.428200001,vacant, ,Vacant,Vacant, , , , ,275
325722.8854,674542.056700001,wholesale oriental fancy goods,Quinn,Class 2,Vacant, , , , ,276
325715.1146,674539.256899999,vacant,(formerly Sue Ryder charity shop),Vacant,Vacant, , , , ,277
327657.7882,676348.403899999,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,2 BATH ROAD,EH6 7JT,278
330556.4496,673896.186100001,grocer, ,Class 1,Class 1, , , , ,279
330599.8215,673934.8314,ladies clothing, ,Class 1,Vacant, , , , ,280
330603.6612,673938.337200001,vacant, ,Vacant,Vacant, , , , ,281
330625.6678,673951.8347,doctor, ,Class 2,UNKNOWN USE,Vacant,Class 9, , ,282
330628.8397,673954.672700001,hot food t/a, ,SUI GENERIS,UNKNOWN USE, , , , ,283
330647.1603,673971.3355,joiner's store, ,Class 4,Vacant, , , , ,284
330651.0,673975.008199999,vacant, ,Vacant,Class 9,Class 9, , , ,285
330739.8182,674059.5074,amusement centre, ,Class 11,Class 11, , , , ,286
330753.1735,674081.376800001,public house, ,SUI GENERIS,Class 11, ,Class 3,55/2 BATH STREE,EH15 1HE,287
330527.8347,673900.1636,toys, ,Class 1,Class 1,Class 1,Class 1,4 BATH STREET,EH15 1EY,288
330521.643,673946.907299999,supermarket,Scotmid,Class 1,Class 1,Class 1,Class 1,6 BATH STREET,EH15 1EY,289
330548.8314,673917.8149,"confectionery, toys", ,Class 1,Class 1, , , , ,290
330550.9951,673919.813300001,hairdresser, ,Class 1,Class 1,Vacant,Class 2,8A-8B BATH STRE,EH15 1EY,291
330553.8397,673921.988500001,optician, ,Class 1,Vacant,Class 2,Class 2,8D BATH STREET,EH15 1EY,292
330558.681,673926.3289,vacant, ,Vacant,Vacant, , , , ,293
330563.9984,673930.813300001,hairdresser, ,Class 1,Class 1, , , , ,294
330566.5025,673933.1504,hairdresser, ,Class 1,Class 1,Class 1,Class 1,10B BATH STREET,EH15 1EY,295
330556.3372,673924.1537,cafe, ,Class 3,Class 3,SUI GENERIS,SUI GENERIS,10D-10E BATH ST,EH15 1EY,296
330712.9934,674057.9802,betting shop, ,Class 2,Vacant,Vacant,Vacant,46 BATH STREET,EH15 1HF,297
330717.0,674061.8199,fancy goods, ,Class 1,Vacant, , , , ,298
330721.0066,674065.4926,fancy goods, ,Class 1,Class 1,Vacant,Vacant,50 BATH STREET,EH15 1HF,299
330724.5124,674070.0,amusement centre, ,Class 11,Class 11, , , , ,300
330736.5124,674088.8298,vacant, ,Vacant,SUI GENERIS,SUI GENERIS,SUI GENERIS,62-66 BATH STRE,EH15 1HF,301
316304.4373,666317.228399999,clothes and fabrics,Notions,Class 1,Class 2, , , , ,302
326137.4793,674473.6373,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,6 BAXTER'S PLAC,EH1 3AF,303
326143.8181,674481.8442,greengrocer, ,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,9 BAXTER'S PLAC,EH1 3AF,304
330553,674108,public house, ,SUI GENERIS,UNKNOWN USE, , , , ,305
325547.6982,671974.6625,joiner, ,Class 4,Class 1,Class 1,Class 1,2 BEAUFORT ROAD,EH9 1AG,306
325542.9822,671973.225,chemist, ,Class 1,Vacant,Class 4,Class 4,3 BEAUFORT ROAD,EH9 1AG,307
325537.8107,671971.775,woollens & knitting wool, ,Class 1,Class 1,Class 2,Class 2,5 BEAUFORT ROAD,EH9 1AG,308
325533.2071,671970.0768,cash registers, ,Class 2,Class 2,Class 2,Class 2,6 BEAUFORT ROAD,EH9 1AG,309
325529.0,671969.094599999,antiques, ,Class 1,Class 1, , , , ,310
325524.0589,671966.948100001,off license, ,Class 1,Class 1, , , , ,311
325684.9471,675268.526000001,grocer, ,Class 1,Class 10,Class 10,Class 10, , ,312
325706.6846,675287.4211,vacant, ,Vacant,Vacant,Vacant,Vacant,2 BEAVERHALL RO,EH7 4JQ,313
323968.1751,673808.649900001,vacant, ,Vacant,Class 9, , , , ,314
323962.905,673808.095000001,post office, ,Class 1,Class 1,Class 3,Class 3,54 BELFORD ROAD,EH4 3BR,315
324466.4475,670911.163799999,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,7-8 BELHAVEN TE,EH10 5HZ,316
324458.4298,670915.1461,glass & window fitting service, ,Class 4,Class 1, , , , ,317
325882.7561,675018.708000001,hot food t/a,Carson,SUI GENERIS,SUI GENERIS, , , , ,318
325884.4605,675023.1822,vacant, ,Vacant,Class 9, , , , ,319
325886.165,675027.8694,hairdresser,McQueenie,Class 1,Class 1,Vacant,Class 9, , ,320
325889.3608,675031.704399999,licensed grocer & n/t/c,Singh,Class 1,Class 1,Class 1,Class 1,42 BELLEVUE ROA,EH7 4DB,321
325765.1932,674917.128799999,wholesale fruit suppliers,Fruit Co.,Class 2,Vacant,Class 4,Vacant,2 BELLEVUE STRE,EH7 4BY,322
325765.1932,674925.5493,joiner, ,Class 4,Class 2,Class 4,Class 4,4 BELLEVUE STRE,EH7 4BY,323
327267.5278,676418.634400001,hot food t/a, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,1 BERNARD STREE,EH6 6PW,324
327263.3148,676422.426100001,betting shop, ,Class 2,Class 2,Class 2,Class 2,5 BERNARD STREE,EH6 6PW,325
327259.523,676426.6392,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,7 BERNARD STREE,EH6 6PW,326
327255.7312,676429.588400001,stationer's & printer's office, ,Class 4,Class 1,Class 1,Class 1,9 BERNARD STREE,EH6 6PW,327
327251.6344,676433.0557,hot food t/a, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,11 BERNARD STRE,EH6 6PW,328
327246.1065,676438.1065,dental surgery, ,Class 2,Class 2,Class 2,Class 1, , ,329
327240.7918,676443.213099999,licensed grocer, ,Class 1,Vacant,Class 4,Class 4,19 BERNARD STRE,EH6 6PW,330
327235.5278,676448.949200001,solicitor, ,Class 2,Vacant,Class 1,SUI GENERIS,23 BERNARD STRE,EH6 6PW,331
327202.6344,676476.0557,public house, ,SUI GENERIS,Class 3,Class 3,Class 3,27 BERNARD STRE,EH6 6SH,332
327160.2131,676493.046,vacant, ,Vacant,Class 2, , , , ,333
327147.2688,676502.3148,insurance office, ,Class 4,Vacant,Class 10,Class 1,49 BERNARD STRE,EH6 6SL,334
327140.1065,676507.3705,vacant, ,Vacant,Vacant,Class 2,Class 2,51 BERNARD STRE,EH6 6SL,335
327131.6852,676513.0557,vacant, ,Vacant,Vacant, , , , ,336
330194,672470,vacant, ,Vacant,Redeveloped, , , , ,337
330197,672469,vacant, ,Vacant,Redeveloped, , , , ,338
330200,672467,vacant, ,Vacant,Redeveloped, , , , ,339
330203,672466,vacant, ,Vacant,Redeveloped, , , , ,340
330196,672472,vacant, ,Vacant,Redeveloped, , , , ,341
330196,672472,grocer, ,Class 1,Redeveloped, , , , ,342
330236,672424,bingham area office, ,Class 1,Redeveloped, , , , ,343
330241,672422,vacant, ,Vacant,Redeveloped, , , , ,344
325915.5623,671125.968499999,n/t/c, ,Class 1,Class 1,Class 1,Class 1,31 BLACKFORD AV,EH9 2PP,345
325890.4692,671123.6566,grocer (lic), ,Class 1,Class 1,Class 1,Class 1,36 BLACKFORD AV,EH9 2PP,346
325895.844,671114.155999999,bank, ,Class 2,Vacant,Class 2,Class 2, , ,347
325996.8126,670992.2818,vacant, ,Vacant,Class 4,Class 2,Class 2,60 BLACKFORD AV,EH9 3ER,348
326116.9056,670950.0944,heating engineer, ,Class 4,Class 2, , , , ,349
326123.8126,670947.250299999,heating engineer, ,Class 4,Class 2, , , , ,350
326127.8755,670945.6252,grocer (lic), ,Class 1,SUI GENERIS,Class 1,Class 1,106 BLACKFORD A,EH9 3ES,351
326148.9371,670940.125800001,plumber, ,Class 4,Vacant,Class 4,Class 4,108 BLACKFORD A,EH9 3HH,352
326155.0315,670937.688100001,hairdresser, ,Class 1,Class 1,Class 1,Class 1,112 BLACKFORD A,EH9 3HH,353
326033.4009,673649.615900001,vacant, ,Vacant,Class 1,Class 1,Class 1,7-9 BLACKFRIARS,EH1 1NB,354
326036.0773,673642.4155,vacant, ,Vacant,Class 1,Class 1,Class 1,11 BLACKFRIARS,EH1 1NB,355
326038.1545,673635.8309,vacant, ,Vacant,Class 3,Class 3,Class 3,15 BLACKFRIARS,EH1 1NB,356
326056.0313,673579.123199999,records & casettes, ,Class 1,Class 1,Class 1,Class 2,49 BLACKFRIARS,EH1 1NB,357
326063.2004,673553.123199999,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,57-61 BLACKFRIA,EH1 1NB,358
326169.8276,675761.6456,sunbed studio, ,Class 11,Class 11,Class 11,Class 11,278 BONNINGTON,EH6 5BE,359
326164.4732,675758.762399999,hot food t/a, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,280 BONNINGTON,EH6 5BE,360
326159.5307,675756.291200001,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,284 BONNINGTON,EH6 5BE,361
324001.307,676456.939300001,n/t/c & post office, ,Class 1,Class 1,Class 1,Class 1,55A BOSWALL DRI,EH5 2BE,362
323998.7611,676464.051100001,butcher, ,Class 1,Vacant,Vacant,Vacant,57A BOSWALL DRI,EH5 2BE,363
324008.7338,676456.5119,licensed grocer, ,Class 1,Vacant, , , , ,364
323810.3789,676586.572799999,videotape hire, ,Class 1,Vacant,Class 1,Class 1,33 BOSWALL PARK,EH5 2BR,365
323796.736,676584.780999999,supermarket,Scotmid,Class 1,Class 1,Class 1,Class 1,35-41 BOSWALL P,EH5 2BR,366
323786.1632,676583.551999999,n/t/c, ,Class 1,Class 1,Class 1,Class 1,45 BOSWALL PARK,EH5 2BR,367
321504.8002,668939.6052,vacant, ,Vacant,Class 2, , , , ,368
321499,668940,estate agent, ,Class 2,Class 2, , , , ,369
321603,668997,restaurant, ,Class 3,Class 3,Class 3,Class 3,2 BRIDGE ROAD,EH13 0LF,370
321593.3948,668990.9935,greengrocer, ,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,4 BRIDGE ROAD,EH13 0LF,371
321590.5987,668989.6052,wool, ,Class 1,Class 1,Class 1,Class 1,4A BRIDGE ROAD,EH13 0LF,372
321586.3944,668986.6393,n/t/c john menzies, ,Class 1,Class 1, , , , ,373
321568.262,668973.431500001,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,12 BRIDGE ROAD,EH13 0LQ,374
321560.0954,668969.5033,hairdresser, ,Class 1,Class 1,Class 1,Class 1,16 BRIDGE ROAD,EH13 0LQ,375
321557.102,668969.2039,pets supplies, ,Class 1,Class 1,Class 11,Class 3,18 BRIDGE ROAD,EH13 0LQ,376
321550.0954,668968.5033,bakers, ,Class 1,Class 1,Class 4,Class 4,24 BRIDGE ROAD,EH13 0LQ,377
321546.5033,668967.9046,vacant, ,Vacant,Class 2,Class 1,Class 1,26 BRIDGE ROAD,EH13 0LQ,378
321539.0,668966.4078,grocer (lic), ,Class 1,Class 1,Class 1,Class 1,30-32 BRIDGE RO,EH13 0LQ,379
321532.0889,668965.2039,building society, ,Class 2,Class 4,Class 4,Class 2,34 BRIDGE ROAD,EH13 0LQ,380
321527.0,668964.0065,greengrocer, ,Class 1,Class 1,Class 1,Class 1,38 BRIDGE ROAD,EH13 0LQ,381
321521.6117,668962.5098,gifts, ,Class 1,Class 1,Class 1,Class 1,40 BRIDGE ROAD,EH13 0LQ,382
321475.6052,668965.6052,coffee shop, ,Class 3,Class 1,Class 1,Class 1,46A BRIDGE ROAD,EH13 0LQ,383
321450.9046,668967.4013,n/t/c, ,Class 1,Class 1,Class 3,Class 3,48-50 BRIDGE RO,EH13 0LQ,384
321443.0,668967.2039,chemist, ,Class 1,Class 1,Class 1,Class 1,52 BRIDGE ROAD,EH13 0LQ,385
321437.2993,668967.5033,hardware, ,Class 1,Class 1,Class 1,Class 1,54 BRIDGE ROAD,EH13 0LQ,386
321432.7007,668967.8026,estate agent, ,Class 2,Class 1,Class 3,Class 1,56 BRIDGE ROAD,EH13 0LQ,387
321428.0,668968.2039,hairdresser, ,Class 1,Class 1,Class 1,Vacant,58 BRIDGE ROAD,EH13 0LQ,388
321419.4902,668969.0,bank, ,Class 2,Class 2,Class 2,Class 2,64 BRIDGE ROAD,EH13 0LQ,389
312137.8012,672706.998,vacant, ,Vacant,Redeveloped, , , , ,390
312138,672707,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,31 BRIDGE STREE,EH28 8SR,391
312129.6025,672677.602499999,betting shop, ,Class 2,Class 2,Class 2,Class 1,36 BRIDGE STREE,EH28 8SH,392
312306.6065,672675.399599999,n/t/c /po,Park,Class 1,Class 1, , , , ,393
330508.3325,673849.733899999,"h'hold linens, elec. goods etc", ,Class 1,Class 1,Class 11,Class 1,3 BRIGHTON PLAC,EH15 1LH,394
330505.907,673847.460000001,flowers, ,Class 1,Class 1,Class 1,Class 1,7 BRIGHTON PLAC,EH15 1LH,395
330503.5133,673844.6435,travel agent, ,Class 1,Class 1,Class 1,Class 1,9 BRIGHTON PLAC,EH15 1LH,396
330500.1783,673841.1568,hairdresser, ,Class 1,Class 1,Class 1,Class 1,11 BRIGHTON PLA,EH15 1LH,397
323781.6736,676583.0416,butcher, ,Class 1,Class 1,Class 1,Class 1,47 BOSWALL PARK,EH5 2BR,398
323774.0591,676581.2015,hardware, ,Class 1,Class 1, , , , ,399
323766.3888,676580.2223,licensed grocer, ,Class 1,Class 1, , , , ,400
323295.7057,676545.9684,supermarket,William Low,Class 1,Vacant,Class 2, , , ,401
322839.3352,676454.447000001,bank, ,Class 2,Class 2,Class 2,Class 2,210 BOSWALL PAR,EH5 2LX,402
322831.7412,676453.447000001,grocer, ,Class 1,Class 1,Class 1,Class 1,212 BOSWALL PAR,EH5 2LX,403
322827.6648,676452.705800001,baker, ,Class 1,Class 1,Class 1,Class 1,214 BOSWALL PAR,EH5 2LX,404
322823.2178,676451.964600001,greengrocer, ,Class 1,Class 1,Class 1,Class 1,218 BOSWALL PAR,EH5 2LX,405
325430.1232,673509.7996,restaurant, ,Class 3,Class 3,Class 3,Class 3,1(GF) BOSWELL'S,EH1 2NF,406
327040.5458,674760.6985,grocer, ,Class 1,Class 1, , , , ,407
324690.278,676002.6028,bank, ,Class 2,Class 2,Class 2,Class 2,3A BOWHILL TERR,EH3 5QY,408
324728.491,675999.472899999,grocer, ,Class 1,Vacant, , , , ,409
324732.852,675999.9638,betting shop, ,Class 2,Class 2, , , , ,410
324738.065,676000.9277,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,10 BOWHILL TERR,EH3 5QY,411
312594.9123,674425.0765,bank, ,Class 2, , , , , ,412
327122.2439,670242.392200001,hairdresser, ,Class 1,Class 1, , , , ,413
327121.8976,670248.6961,hairdresser, ,Class 1,Class 1,Class 1,Class 1,3 BRAEFOOT TERR,EH16 6AA,414
327121.6644,670252.3497,solicitors, ,Class 2,Class 4, , , , ,415
327121.1873,670257.060000001,vacant, ,Vacant,Vacant, , , , ,416
327120.8976,670263.579500001,building society, ,Class 2,Class 2, , , , ,417
324843,669890,golf equipment, ,Class 1,Class 1,Class 1,Class 1,23 BRAID HILLS,EH10 6JZ,418
324518.4803,670830.0253,undertakers, ,Class 1,Class 1,Class 1,Class 1,6 BRAID ROAD,EH10 6AD,419
324514.8006,670761.087099999,plumber & electrician, ,Class 4,Class 4, , , , ,420
324513.6292,670749.028100001,painters & decorators, ,Class 4,Class 4, , , , ,421
324513.5983,670744.3146,builder & slater, ,Class 4,Vacant,Class 2,Class 4,30 BRAID ROAD,EH10 6AD,422
324511.6545,670722.213500001,joiner, ,Class 4,Class 4,Class 4,Class 4,36 BRAID ROAD,EH10 6AD,423
324510.9944,670717.3989,chiropodist, ,Class 2,Class 2,Class 2,Class 4,38 BRAID ROAD,EH10 6AD,424
324510.4803,670712.9438,cabinet maker, ,Class 4,Class 4,Class 4,Class 4,42 BRAID ROAD,EH10 6AD,425
325205.5063,675026.1897,baker, ,Class 1,Class 1,Class 1,Class 1,1 BRANDON TERRA,EH3 5EA,426
325198.4052,675019.5063,post office,Hodge,Class 1,Class 1, , , , ,427
325194.228,675015.7469,bank,Royal Bank of Scot.,Class 2,Class 2,Class 2,Class 2,4-5 BRANDON TER,EH3 5EA,428
325185.4177,675009.341700001,carpets & furniture,Forth Furnishings Ltd.,Class 1,Class 2, , , , ,429
325178.7343,675003.4937,glazier, ,Class 4,Class 3,Class 3,Class 3,9 BRANDON TERRA,EH3 5EA,430
325175.8103,675000.987400001,"clockmaker, clock repairs",Johnston,Class 1,SUI GENERIS, , , , ,431
325169.5823,674996.6834,motor accessories,Borrowman,Class 1,Class 1,Class 1,Class 1,10-12 BRANDON T,EH3 5EA,432
325164.5697,674992.5063,hairdresser,Rankin,Class 1,Class 1,Class 1,Class 1,14-15 BRANDON T,EH3 5EA,433
325158.5823,674987.6834,printing & photocopying,Thompson,Class 4,Class 1,Class 1,Class 1,16 BRANDON TERR,EH3 5DZ,434
325155.6583,674985.177100001,vacant, ,Vacant,Class 1,Class 1,Class 1,17 BRANDON TERR,EH3 5DZ,435
325152.3166,674982.6709,electrical,X-Ram Automatics,Class 1,Class 1,Class 4,Class 1,19 BRANDON TERR,EH3 5DZ,436
325149.3926,674980.1646,electrical,X-Ram Automatics,Class 1,Class 1,Class 1,Class 1,20 BRANDON TERR,EH3 5DZ,437
325143.4177,674975.177100001,motor cycle repairs,Koski,SUI GENERIS,Vacant, ,Class 1,21-22 BRANDON T,EH3 5DZ,438
325925.4551,674426.8058,n/t/c,R.S. McColl,Class 1,Class 1,Class 1,Class 1,27 BROUGHTON ST,EH1 3JU,439
325922.858,674432.3246,betting shop,Ladbrokes,Class 2,Class 2,Class 2,Class 2,29 BROUGHTON ST,EH1 3JU,440
325917.1044,674443.1044,grocer,Real Foods,Class 1,Class 1, , , , ,441
325911.1566,674454.4551,public house,Crombies,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,39-41 BROUGHTON,EH1 3JU,442
325906.1044,674465.831900001,citizen's rights office,Citizen's Rights Office,Class 4,Class 2,Class 3,Class 3,43 BROUGHTON ST,EH1 3JU,443
325902.5334,674472.9739,hairdresser,Hair Workshop,Class 1,Vacant,Class 1,Class 1,45 BROUGHTON ST,EH1 3JU,444
325887.2724,674495.5595,health & beauty clinic,Slimtronic,Class 1,Class 1, , , , ,445
325746.4405,674642.5188,hairdresser,Buchan,Class 1,Class 1,Class 2,Class 2,49 BROUGHTON ST,EH1 3RJ,446
325882.0783,674501.727600001,2nd hand books,Galinsky,Class 1,Class 1,Class 1,Class 1,49A BROUGHTON S,EH1 3RJ,447
325877.1044,674508.429,restaurant,Tsang & Tsang,Class 3,Class 3,Class 3,Class 3,53-55 BROUGHTON,EH1 3RJ,448
325873.0261,674513.884099999,bric-a-brac,Thompson,Class 1,Class 1,Class 1,Class 3,57 BROUGHTON ST,EH1 3RJ,449
325867.1827,674520.7015,letting agency,Dundas Property Agency,Class 4,Class 1, ,Class 2,61-63 BROUGHTON,EH1 3RJ,450
325859.8058,674529.078299999,grocer,Richardson,Class 1,Class 1,Class 1,Class 1,65-67 BROUGHTON,EH1 3RJ,451
325856.0261,674534.1044,vacant, ,Vacant,Class 1,Class 1,Class 1,71(1) BROUGHTON,EH1 3RJ,452
325850.8956,674540.2349,cafe & hot food t/a,Just-a-Bite,Class 3,Class 3,Class 3,Class 3,73 BROUGHTON ST,EH1 3RJ,453
325848.2985,674543.4812,hairdresser, ,Class 1,SUI GENERIS, , , , ,454
325843.429,674548.6754,hot food t/a, ,SUI GENERIS,SUI GENERIS, , , , ,455
325840.5073,674551.921700001,vacant, ,Vacant,Class 2,Class 2,Class 2,79A BROUGHTON S,EH1 3RJ,456
325836.1044,674557.7797,vacant, ,Vacant,SUI GENERIS,SUI GENERIS,SUI GENERIS,81-85 BROUGHTON,EH1 3RJ,457
325830.7536,674564.0,toys (model cars), ,Class 1,Class 1,Class 1,Class 1,87 BROUGHTON ST,EH1 3RJ,458
325817.0783,674589.2609,jewellers' equipment,Temple,Class 2,Class 1,Class 1,Vacant,93 BROUGHTON ST,EH1 3RZ,459
325814.4812,674594.4551,butcher,Crombie & Son,Class 1,Class 1, , , , ,460
325808.9624,674604.8434,grocer,Crombie & Son,Class 1,Class 1, , , , ,461
325795.1044,674626.1566,chemist, ,Class 1,Class 1,Class 1,Class 1,105 BROUGHTON S,EH1 3RZ,462
325791.858,674631.3507,d.i.y., ,Class 1,Class 1,Vacant,Vacant,109 BROUGHTON S,EH1 3RZ,463
325788.1305,674637.4812,leather goods, ,Class 1,Class 2,Class 2,Vacant,111 BROUGHTON S,EH1 3RZ,464
325786.1827,674641.376800001,vacant, ,Vacant,Class 1,Class 1,Class 1,111A BROUGHTON,EH1 3RZ,465
325781.1044,674651.727600001,public house,Corner Stone,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,115 BROUGHTON S,EH1 3RZ,466
325899.8956,674414.3246,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,10A-12A BROUGHT,EH1 3RH,467
326918.3034,674827.303400001,antiques, ,Class 1,Class 9, , , , ,468
326932.6069,674825.334000001,baker, ,Class 1,Class 9, , , , ,469
326949.8798,674804.482799999,ceramic tiles, ,Class 1,Class 1,Vacant,Class 9,48 BRUNSWICK RO,EH7 5PF,470
326954.4847,674803.7557,"carpets, floor tiles", ,Class 1,Vacant,Class 4,Vacant,50 BRUNSWICK RO,EH7 5PF,471
325137.9874,674971.0,motor cycles & accessories,West Pier Motor Cycles,Class 1,Vacant, ,Class 3,24-27 BRANDON T,EH3 5DZ,472
324841.9976,673200.9981,hot food t/a, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,9 BREAD STREET,EH3 9AL,473
324850.0014,673200.9981,hairdresser, ,Class 1,Vacant,Class 1,Class 1,9A BREAD STREET,EH3 9AL,474
324856.4988,673201.2477,floor coverings, ,Class 1,Class 3,Vacant,Class 3,13 BREAD STREET,EH3 9AL,475
324860.7508,673200.9976,vacant, ,Vacant,Class 2,Class 1,Class 1,15 BREAD STREET,EH3 9AL,476
324864.5026,673201.2477,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,19 BREAD STREET,EH3 9AL,477
324874.2473,673200.999,gents clothing, ,Class 1,Class 11,Class 11,Class 11,23 BREAD STREET,EH3 9AL,478
324880.7504,673200.999,vacant, ,Vacant,Class 1,Class 3,SUI GENERIS,25(GF2)-27 BREA,EH3 9AL,479
324890.7475,673200.497400001,locksmith, ,Class 4,Class 1,Class 1,Class 1,29 BREAD STREET,EH3 9AL,480
324896.5002,673200.247300001,hot food take-away, ,SUI GENERIS,Class 3,Class 3,Class 3,33 BREAD STREET,EH3 9AL,481
324902.9971,673200.247300001,hardware, ,Class 1,Class 1,Class 4,Class 11,35-37 BREAD STR,EH3 9AL,482
324953.7889,673199.247300001,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,39 BREAD STREET,EH3 9AL,483
324966.504,673197.499299999,greetings cards, ,Class 1,Class 1,Class 2,Vacant,43 BREAD STREET,EH3 9AH,484
324973.7461,673197.247300001,jeweller & goldsmith, ,Class 1,Class 1,Class 1,Class 1,47 BREAD STREET,EH3 9AH,485
324977.748,673197.247300001,off licence, ,Class 1,Class 1,Class 1,Class 1,49 BREAD STREET,EH3 9AH,486
324981.4998,673197.247300001,grocer, ,Class 1,Class 1,Class 1,Class 1,51 BREAD STREET,EH3 9AH,487
324985.0014,673196.997099999,greengrocer, ,Class 1,Vacant,Vacant,Vacant,55 BREAD STREET,EH3 9AH,488
324995.495,673196.9967,butcher, ,Class 1,Vacant,Class 4,Class 4,61 BREAD STREET,EH3 9AH,489
325000.7475,673196.7465,hot food t/a, ,SUI GENERIS,SUI GENERIS,Vacant,Vacant,65 BREAD STREET,EH3 9AH,490
